,Rn,PAR,fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,O3,VWC5,VWC25,VWC50,VWC100,VWC150,VWC200,NEE
356,-258.8473486,404.4559093,-282.4026624,-122.0605291,383.2924967,-329.4047768,-333.644659,1649.217855,-772.4605471,602.8358885,-678.9889044,575.3775096,-807.9347867,-225.0888195,284.7417634,790.5466167,47.87978172,0.432843916
363,-775.1189587,411.0276894,263.0554312,-31.59863053,-42.84677295,353.8774058,-116.4887627,-789.6505264,322.5308432,-961.1150614,-14.7912582,290.3738714,-57.43706361,-170.4292037,602.3844391,614.879718,-34.03211378,0.694026286
724,-1163.621316,411.8073153,415.1947139,433.4093445,-70.33149872,-76.20944513,-389.8890707,1784.711182,-348.0033601,516.5540008,-588.3202741,78.0701026,164.0002752,-161.509955,363.2660595,454.4207982,509.4324237,0.398568864
595,-232.6715798,419.7804661,208.3231608,550.8642934,292.8613287,156.9244709,-328.4829809,227.2090401,-248.6890336,170.6140616,25.25287629,209.3500934,-672.0904634,-370.7181647,-552.0126209,137.5295514,-201.3692681,0.386649921
242,-914.4343062,432.1699365,-12.73474904,-571.0265921,-60.95442544,-190.0700759,-566.907619,943.4929014,398.779307,537.5214993,-888.2893056,-45.50896447,-640.6557649,77.80817143,-291.0015892,336.7902882,-313.9738703,0.552438312
606,-388.5364538,451.6210162,-233.8428806,-62.64031472,215.5831186,-240.9921507,-380.3376458,1030.685234,-74.85350124,691.5816716,-497.1123407,-42.37721669,-506.8598769,146.8217628,189.2287924,200.4578381,220.040974,0.383736722
675,-1378.523826,462.6415896,372.5707582,996.9780723,-288.7436837,-673.4945157,-362.12757,2496.72756,-465.9569982,941.1027399,-1022.386481,31.09810621,773.8391103,-714.4007468,338.8675034,519.9563526,482.5106371,0.724021597
815,-753.7898205,463.9532876,-172.641991,174.0951674,-137.1482521,-780.1959732,-428.0473697,2907.648607,-129.2550554,1462.45911,-981.0936708,-185.8886762,-147.204169,147.0259545,-336.8208422,-45.29432411,145.6157009,0.519711212
171,4332.705252,466.2595303,-1275.558754,2871.565393,319.8475122,-3330.002062,-1120.014346,-2651.07295,241.5961297,957.0051558,3052.834639,2113.367029,992.9556025,-3471.506987,-548.1107646,-1266.550914,-1031.230092,0.284723901
6,-751.8923208,466.6098936,-51.25682564,-393.0444489,496.1460347,-166.5950585,-42.72950733,587.7647905,237.539251,363.2856337,-400.360815,122.532888,126.5519559,-62.61177615,-385.2117624,84.12313571,160.6942284,0.663611724
415,-219.896588,467.9188957,-1303.182708,-829.2427606,-3642.923053,443.0816983,1663.914946,4348.466573,4278.216241,43.80426789,-4314.060772,-2154.452353,1015.723978,5401.621389,-4664.575337,-5279.130441,-1214.352605,0.618385958
88,-685.5352694,473.8584742,123.3875052,154.1031053,399.3683396,-141.6823071,-158.1906478,1292.165922,-318.6253796,447.6125176,-683.6792711,0.851742574,-291.3219736,82.22485377,292.3192718,524.5568235,213.8235565,0.604826992
616,-583.1437101,479.260172,722.7100826,-291.332783,141.9008484,302.2878318,-175.2295716,1202.501897,-63.57165234,210.7847859,-244.1144349,222.1878633,-833.9964038,214.4782474,-359.3676222,225.26021,77.41736325,0.472966946
566,-473.8693471,516.6020252,73.7629014,85.75296268,-138.9071712,-477.6318629,-414.4208914,1655.27322,-517.3276831,923.2696842,-957.002362,343.9654008,667.1710216,-363.8960989,-138.3421548,24.79538057,221.7696224,0.723897732
65,-1408.352917,570.0347012,-248.9071688,-1046.795912,612.33813,-373.6692325,-390.835794,1211.77001,277.9370966,717.2318752,-700.005414,448.9746794,-546.8451468,-78.96147687,-401.9990974,534.8359764,182.2597833,0.604899195
117,-1846.971134,590.8418708,-44.95293278,-741.1984707,299.0638753,-516.6822006,-424.8200611,1130.955886,461.1970882,892.1055766,-744.2998702,21.58043097,318.5882761,-231.1311138,-338.1248903,363.8634349,552.1836018,0.71668475
779,-5222.63727,593.5123998,1079.15877,-1537.282931,367.8566513,1176.557189,-292.3130331,5907.530085,-1134.66465,1368.376709,-3447.168223,-1369.015955,-549.7191187,1360.141917,1039.893123,2216.035746,1474.732644,0.57342342
703,-785.989943,604.4624735,89.75165882,-278.9176906,734.8848834,82.66689119,47.1051643,-613.5086528,271.4297179,-154.5928973,-247.568409,258.1024691,561.2808724,-519.2092581,-218.0461837,283.7389854,371.9629956,0.698359401
162,-872.4203939,634.6499081,-379.6709121,-1032.252031,1171.112283,-325.7418246,193.6364316,911.658994,200.3900387,452.0831125,-592.2365741,799.435149,389.5676537,-569.2899801,-1273.965403,158.4231632,3.669638732,0.794068678
227,-1081.38568,652.2751956,-303.3166014,-515.5512792,-354.1969417,-194.9938611,-521.3484354,2070.300751,146.2537256,7.525141665,-983.1798835,771.7610762,-1364.450267,449.6519342,537.7547074,915.1616738,-397.8272964,0.648501968
283,-729.5809539,655.855296,184.7643083,376.2821794,322.2898003,-129.2969321,-403.9759717,1263.629125,-315.2303272,626.9065847,-576.0706511,123.7034044,-480.0637063,-141.8078951,41.88737986,509.0994916,218.8627469,0.439468747
620,-1059.787542,696.3304535,-9.552745695,324.2483,-154.4423902,-408.6152855,-653.4102884,1391.596406,-112.4241307,862.8048078,-848.7578624,-66.07819991,-154.7224766,-215.8646893,650.2989043,600.7754791,578.577138,0.670118197
460,-2248.946384,697.9672917,-419.2467525,-1045.74686,225.1154223,252.5022375,-578.1225996,2765.722036,20.45613172,617.2546224,-1512.829429,-184.4057416,-1424.077835,1069.316538,184.4592337,135.7630108,-284.708552,0.216372326
457,-1534.051089,723.8376064,-1918.111419,-712.7763568,-2787.151283,795.4836242,-1326.920273,-1745.218944,1029.972041,-1149.639184,-2292.382069,-1445.527826,1117.74583,-973.3453127,3173.110173,2205.67906,342.5870797,0.622638438
739,-730.4760888,725.0667045,585.722128,-341.9752136,56.55684445,258.2692231,-331.0558418,1498.345408,-60.57714139,312.0813142,-531.2821497,349.6456764,-896.6142461,105.1109239,-255.0635296,403.6979484,142.9976083,0.324487277
312,-924.7134059,726.9042363,-2970.072339,468.7293927,1461.182663,-1792.162146,-205.9666688,3298.810338,-2164.687469,2000.013496,-3562.794281,1513.829434,303.6235364,-562.4601001,2414.548045,2436.371996,1143.849027,0.179129406
688,-438.6006822,741.4473525,-564.0421591,-343.6489926,654.6873685,-577.4736626,-555.6589436,2330.635501,-761.3082002,1131.234762,-1044.023363,1072.906475,-1175.36733,-328.0795266,286.5887707,1105.381879,168.4917878,0.48416658
252,-2140.029313,750.6117303,-3347.557178,2601.197401,1679.71863,-4339.856552,-38.27920347,2137.94644,-425.7741551,3271.194589,-2910.214515,-546.8262319,6324.229247,-2908.741594,685.1315473,130.5546635,1623.69069,0.486979077
793,-733.6280818,755.9341158,-238.7761934,-315.7823132,-451.162492,230.0825583,-491.3719337,830.0778994,-34.06670474,-10.5485231,-1072.042443,257.7161756,-329.4211289,-331.6861125,645.4606141,960.8788872,261.4734938,0.470406208
358,777.1894135,773.5068043,-833.0829452,1488.513817,-747.2547383,-591.2454674,-500.4121852,5387.087495,-3330.048566,87.63572141,-3149.447192,4035.166018,-2765.637385,-926.7526148,2753.134753,3757.034467,-113.8023493,0.228488359
635,-2221.867654,801.464044,-149.0685846,-1150.323756,-10.49592813,348.0541787,-527.0037486,2200.100479,470.8035126,155.4138878,-1303.990331,-129.4637765,-1350.465875,1118.294559,254.4385791,529.823862,-172.1474823,0.483202707
802,-2284.570475,809.8254414,568.9754704,-559.6456415,947.5506167,129.0271062,-409.3790072,3812.79427,-1255.746238,1143.088891,-1678.629771,-108.2346622,-1650.39314,821.6951792,400.386356,1299.926412,523.0399526,0.548962294
725,-2719.384499,816.3836518,-992.7527501,-2558.834437,-393.6798478,-505.9591129,-54.05785199,2577.920629,1994.625352,91.08098157,-2030.606215,-1234.894596,681.8380186,2262.011621,1593.208597,157.3854394,404.5762135,0.549139563
180,-17661.13721,819.1019896,3157.449066,-10870.43254,2305.73624,9273.02979,-52.90983793,15545.6767,-4281.763372,2805.221119,-11571.22592,-6825.033164,-8160.81117,10219.65563,5868.830342,9168.80874,5748.465902,0.494351647
91,-826.0910229,896.0496562,-494.7524215,-680.0307332,861.6355485,-389.2940628,-275.6342256,1511.581709,72.36458538,942.3723692,-939.7881798,508.4981901,-366.6014691,-111.5737119,-511.7311229,315.763919,240.0362211,0.561910886
382,-2358.148474,902.2219355,1401.232831,-965.3243173,50.82467404,1068.957685,-394.6728199,3128.292821,-311.3480945,399.2655563,-1295.702998,-48.39340084,-1633.841148,723.7051638,119.091554,1238.972871,489.9739751,0.42634856
556,-1458.443102,951.0868402,-384.5659199,-916.7458265,177.9341032,-284.2647609,-86.76880165,1611.149882,797.2293192,501.1627921,-1392.642151,209.3938158,35.53154491,466.9312649,-483.0027477,49.90278116,193.2678713,0.683416629
23,-753.7893454,1100.476585,62.87458366,467.5219981,675.2837855,-22.37381525,-708.048305,698.2807871,-208.6992529,688.2702187,-429.4056036,283.8338667,-924.4753338,-514.0243334,-337.5756223,508.1010168,167.2555627,0.385793944
225,-490.6555973,1105.92699,-199.6415072,452.4237692,719.2367189,-223.1893596,-909.1012113,1667.674642,-899.1124483,1026.524011,-763.3148648,1000.777465,-1621.354413,-688.8957744,91.93318031,1153.670453,134.5303448,0.427168571
388,-2209.04294,1110.017928,-616.1995415,-2158.627105,452.4546643,-219.1528302,564.2395116,1082.245441,2108.314115,-140.4215265,-1725.977868,-194.3953284,1367.861456,1066.206024,-987.2148487,-619.8669972,360.7497585,0.62458352
68,-1726.390901,1124.132578,533.553003,271.8038609,1041.36523,287.3159997,-593.5132617,2485.621509,-1339.888432,538.0524294,-1145.568537,-314.1288513,-1476.270332,37.78196786,-173.0326973,1023.075793,266.6870209,0.428696793
744,-3051.280372,1148.164127,-1191.325418,-681.9433076,1139.910569,363.9890368,-603.179319,2827.977623,-477.5967326,2238.688527,-2419.452203,1070.042697,-872.9023998,424.3759797,-953.3884199,-1724.032299,-294.6226432,0.35011624
136,-501.524882,1207.064268,277.4106117,1232.988166,554.6418323,-120.1676403,-617.5173342,394.0330972,-787.8746082,-242.3895929,-357.3423723,132.9787542,-566.1411582,-874.515034,-79.61340702,580.3704427,-11.54773775,0.455666137
693,-1863.954742,1236.452818,232.8354297,489.0991321,-166.4832131,-994.5843295,-680.5197095,4651.073966,-1195.416874,1939.890104,-2642.660888,793.2889541,917.2958767,-657.5325247,489.7644891,1038.917897,681.7972894,0.537551502
540,-1038.489499,1253.77962,-457.6294048,-304.5187161,1376.027036,-852.7708006,-882.3082133,1379.693754,-423.7652838,1363.58065,-395.3118268,198.7800628,-417.9469436,-1039.538543,-60.37377202,853.2105474,432.4346378,0.420752339
605,-9889.051784,1308.105632,1459.742245,-6497.950914,3112.739251,3838.123265,284.9027075,7487.608913,-791.9636466,2265.874,-5466.010921,-3139.973359,-2597.541513,4268.204011,187.906329,3429.133133,2953.631348,0.39944642
416,284.8946254,1348.265105,-536.9164567,835.275495,-1714.854519,-437.0658227,-1318.690871,1449.083714,-1441.71208,641.3494806,-1582.353284,821.898022,714.9115657,-511.4581919,-1439.34415,-2574.893731,-1070.24475,0.414846816
169,-1710.976966,1368.732478,-383.2775467,-578.9020926,13.57153734,-286.872194,-863.7109244,2424.002684,403.2710455,511.2746208,-1387.997398,489.0789001,-1516.906569,561.0244572,499.7982966,902.6642988,-64.07704753,0.501366327
44,-704.5179654,1411.834687,-105.056535,819.5896,651.8449631,-661.6102522,-464.4142788,1595.017481,-772.3941197,91.11748575,-1075.267501,-337.0965392,-56.81149025,-443.5682235,-37.41124713,280.0885943,241.3507264,0.284407405
848,-926.9489325,1563.03939,-242.6535237,467.4800125,437.2080033,-332.707734,-1247.01743,2137.754859,-501.8205171,1680.512579,-1511.580483,40.02127151,-1816.961202,512.4733317,1593.290425,1087.596527,1164.129769,0.473450348
425,-1026.382671,1615.907837,183.3694438,803.6155523,-4649.588132,-138.9134111,-2550.864298,-6514.486067,4952.862683,-3631.118636,4210.7502,-1592.636137,-2302.852417,-2017.119193,-4182.969071,-3113.178998,-1217.955298,0.477930175
348,-1384.42968,1640.753963,-721.072971,-444.458209,340.9656488,-563.4041288,-1014.048886,2478.575449,26.31749541,1758.804847,-2176.422055,-232.617681,-1022.77878,851.7995184,1924.771312,1064.821469,1512.632513,0.492690387
826,488.5047963,1921.88062,-517.5979803,119.8997587,-4905.411498,538.9472904,-3039.670572,-11548.86591,6517.094598,-5808.363115,6706.297429,-2254.376345,-4275.751142,-2128.022082,-6363.327938,-4893.262823,-2427.879359,0.403452969
660,-4010.988718,2000.986623,-754.4593228,-2887.38814,1946.532613,-403.8659141,-687.743559,6142.04559,491.134034,3373.31846,-3125.244569,-551.4765553,-1448.497116,1454.166965,-1671.20907,518.4848576,990.9006285,0.587870732
708,-2718.804315,2015.912791,-385.2190701,-1641.164634,2009.697369,-384.0952144,119.7366282,1732.850043,1134.734846,1135.768376,-1958.442051,415.9940817,1116.094436,-319.5175456,-2053.772612,-81.12149892,821.7319423,0.383844618
293,-2523.817846,2028.268217,-139.3731995,556.4007782,1287.525831,-1630.370752,-1578.188688,4594.597122,-1676.718782,-664.92256,-2890.943452,226.1879385,-779.7871565,-315.5049172,-795.2063525,-224.7771289,-861.5134711,0.611190715
411,-1470.456169,2051.955542,270.1571926,1599.696727,-2863.077653,-844.7009124,-2169.486603,-1991.618807,2354.136413,-1289.683458,1553.584053,-946.8133286,-1064.25653,-1965.003848,-2528.428203,-1640.328204,-358.8591688,0.317761742
121,21892.05784,2139.974311,-5589.970073,15084.72947,-2525.048614,-13393.75523,-2285.008993,-18078.17318,5720.183473,-1150.028337,12593.69871,8978.837853,9190.364389,-13641.38847,-5356.82732,-10629.18379,-5794.824028,0.34587232
105,-4453.367458,2159.694145,1776.01041,-92.52537802,-601.0137472,-3363.816168,-3546.871474,7940.224904,-719.3776635,8021.743562,-3390.359425,-2550.280474,8039.875243,-1836.343946,-4059.87747,-4847.503502,1101.341734,0.46696072
535,-2790.630667,2251.600422,-2230.412231,-1428.715803,6541.027934,-3658.210623,-4602.401967,9345.43619,-5696.517618,7270.499383,42.0130361,2623.436757,-6454.148023,-4429.867352,2069.471102,5255.181246,283.5178685,0.56039818
686,-1785.535899,2283.958695,-539.0020037,-369.1298657,2664.746671,-1140.512978,-1125.70665,9351.322624,-4851.943551,2183.670463,-4254.938996,4128.14357,-4867.25762,-970.2912785,1333.048834,4906.403297,339.595978,0.446050421
756,-2828.638136,2552.752022,4193.175727,1198.770114,795.5268708,-2086.429331,1839.837225,6487.835083,-4363.239047,3904.445071,-1283.588589,1575.952806,-1342.415883,2757.284799,-139.0434773,916.789806,2576.89352,0.437893462
454,-5047.05696,2850.758535,-4422.76388,-2749.98269,1226.909854,-2973.930822,-2893.383933,15527.8971,-147.3110019,6626.08191,-5954.969978,-1334.901716,-5231.927436,3877.267536,-2044.698191,-2357.382347,-1569.841549,0.390915421
769,-11361.47459,3563.4307,592.3557866,-2568.30938,353.373369,-3533.130623,-5360.047743,11860.7448,-206.3906457,8861.898854,-6744.205145,-68.48344482,-5293.858586,2574.243333,4266.895101,4867.832082,5647.478776,0.670279538
755,-13485.80971,3581.800238,6102.912194,1607.811633,7580.128899,221.3585637,2562.704081,10308.63678,-1234.465715,-2736.255973,-10621.36293,-4828.083866,-4528.237563,1128.027614,4293.310292,8721.613881,487.0073928,0.459264119
338,-4467.954903,3688.335794,-845.0999497,-2404.109671,3726.832772,-1174.252798,-621.2534177,3433.897467,939.3038725,3172.276981,-2781.68131,869.6343279,718.8484022,-686.7939789,-2239.149277,626.4340862,2050.731114,0.282436499
574,-1352.927341,3839.391906,14.80037791,3724.302591,1407.09042,-2494.099252,-835.8535469,5488.849557,-3302.162445,-1108.60405,-2981.620768,-1466.737889,879.9286759,-1865.03477,-986.6737266,108.9096889,-297.2257106,0.382945482
613,-8926.73229,4058.562244,-4925.758463,-8498.014925,1697.091206,-2983.412541,-5309.263552,35238.73654,-681.0985902,19326.97827,-11260.09111,-4712.772347,-16096.33191,11490.56177,-8395.894552,-1626.870005,-854.2795915,0.361920093
87,-8713.026595,4082.92976,-2768.624407,-3591.524897,-1304.00877,-69.2556612,-3052.541873,9330.362459,3381.380764,1630.955521,-5592.348086,1254.576537,-5820.833041,4635.373365,1466.484433,-663.3149141,-2266.823249,0.632436931
791,5366.873076,4387.113213,5878.125811,20579.0218,-4106.806251,4799.406804,-9863.088354,-13.81955163,-11487.54358,-408.3451017,3709.977965,3380.169163,-20580.17745,-5603.701481,2521.819542,6332.792057,-4783.712614,0.237314275
455,-2743.856927,5913.425189,147.568606,4173.352939,3185.216945,-6.277592512,-3930.811814,5926.761793,-3538.062702,2655.752736,-3476.888262,3658.751291,-7670.425757,-3191.246458,-861.4015716,4735.440379,35.34450178,0.423888524
624,-5445.414369,6296.969551,250.6062056,1927.191848,2779.977812,-169.6079293,-4512.309103,6611.317131,-859.1598709,4192.545672,-3545.721441,1946.400213,-6663.711403,-1479.896781,-1674.419474,3065.520348,468.2643376,0.467169319
849,-11151.70683,7057.848704,-3051.057429,-4589.70374,-1885.369865,-8464.192368,-7151.231297,48595.56537,-2262.865392,25079.66698,-12472.9051,-1781.129046,-13214.45001,11379.2361,-6883.49999,-2591.727427,2499.014646,0.522276986
514,-7587.360554,7135.887441,-1574.078046,-3637.988021,7071.67947,-1792.857133,-1906.627914,5304.791614,2153.376811,5298.758794,-4663.048778,1104.420968,136.6085667,-1985.588411,-4656.356488,1070.799162,2792.655469,0.296373822
405,12322.28136,9122.524534,-6611.35995,21702.14824,1176.107793,-14810.65149,-5497.394395,-2275.121962,-4415.775586,262.7921442,3205.532339,7889.808308,5421.854538,-14896.23038,-4728.955575,-12027.64138,-7536.497246,0.261360759
184,-4348.759148,9590.855748,1871.06438,8260.750785,4446.839366,1640.525665,-8151.696388,4416.289399,-4205.232347,5602.064354,-2090.964091,3581.952984,-12905.94989,-5238.844981,-3317.685613,4898.638274,-23.3464343,0.425060997
53,-13856.59909,11505.2208,-1220.081794,628.4956394,11709.45132,-11486.05829,-10464.57449,31844.88488,-9194.486405,22636.84498,-7578.935209,4152.180776,-7234.861323,-9567.745532,1039.744038,11634.64094,6027.266449,0.405222468
116,-6331.162742,12609.38085,3618.626244,11801.70379,6048.671391,2555.2833,-11174.18377,3553.873032,-4629.46373,7802.072687,-908.1518711,2683.227233,-16454.635,-7047.277136,-5465.521194,5107.330725,110.433199,0.405495805
272,-11442.26833,16245.26595,-2832.384289,15150.33267,5742.335052,-26062.58342,2292.725932,54311.93199,-25211.33623,-5033.523054,-26899.65183,-8850.584292,21987.54223,-7816.3749,9394.558386,5218.307613,4084.397227,0.133410155
256,-1725.424325,21299.18065,-12806.43146,-962.7158525,1106.518747,-3255.791505,-10636.98318,54143.12459,-25920.45829,6696.418618,-37884.51269,42399.75186,-33569.03296,-11153.0016,14968.78054,36780.82798,-359.5397661,0.347613047
768,,,,,,,,,,,,,,,,,,0.164664112
515,,,,,,,,,,,,,,,,,,0.23047365
32,,,,,,,,,,,,,,,,,,0.232689121
435,,,,,,,,,,,,,,,,,,0.316351897
809,,,,,,,,,,,,,,,,,,0.337672202
767,,,,,,,,,,,,,,,,,,0.38988681
